na,candidate_name,party,votes,rank
NA-2,Amjad Ali Khan,Independent,88998,1
NA-2,Ameer Muqam,PML-N,37772,2
NA-2,Maulana Abdul Ghafoor Arshad Haqqani,JUI-F,15523,3
NA-2,Dr. Haider Ali Khan,PPP,11632,4
NA-2,Muhammad Ayub Khan,ANP,9159,5
NA-2,Syed Naveed Iqbal,JIP,5952,6
NA-2,Mufti Syed Iqbal Hussain Qadri,TLP,1215,7
NA-2,Muhammad Mukhtar,PNAP,1103,8
NA-2,Naveed Ur Rahman,Independent,69,9
