year,seat,constituency,province,recorded_winner,party,winner_votes,winner_vote_share_pct,registered_voters,turnout_pct,margin_pp,candidate_count
2018,NA-223,Matiari,Sindh,Makhdoom Jamil Uz Zaman,Pakistan Peoples Party Parliamentarians,110176,61.3,342906,54.2,33.2,14
2018,NA-224,Tando Allahyar,Sindh,Zulfiqar Bachani,Pakistan Peoples Party Parliamentarians,97451,51.3,365182,54.2,13.5,15
2018,NA-225,Hyderabad-I,Sindh,Syed Hussain Tariq,Pakistan Peoples Party Parliamentarians,82028,58.3,303478,48.2,22.0,7
2018,NA-226,Hyderabad-II,Sindh,Sabir Hussain,Muttahida Qaumi Movement Pakistan,46707,32.0,374082,39.6,5.5,14
2018,NA-227,Hyderabad-III,Sindh,Salahuddin son of Shaikh Rahimuddin,Muttahida Qaumi Movement Pakistan,52056,35.8,372026,39.8,7.2,12
2018,NA-228,Tando Muhammad Khan,Sindh,Syed Naveed Qamar,Pakistan Peoples Party Parliamentarians,76077,54.3,274941,53.5,22.1,8
2018,NA-229,Badin-I,Sindh,Mir Ghulam Ali Talpur,Pakistan Peoples Party Parliamentarians,96978,49.7,384150,53.0,7.8,7
2018,NA-230,Badin-II,Sindh,Dr. Fehmida Mirza,Grand Democratic Alliance,94988,46.9,371879,58.3,0.5,7
2018,NA-231,Sujawal,Sindh,Syed Ayaz Ali Shah Sheerazi,Pakistan Peoples Party Parliamentarians,130000,85.0,348864,45.9,77.7,8
2018,NA-232,Thatta,Sindh,Shams un Nisa,Pakistan Peoples Party Parliamentarians,152700,83.7,440329,43.4,73.3,7
2018,NA-233,Jamshoro,Sindh,SIKANDAR ALI RAHOUPOTO,Pakistan Peoples Party Parliamentarians,133500,58.2,426469,56.3,22.8,10
2018,NA-234,Dadu-I,Sindh,Irfan Ali Leghari,Pakistan Peoples Party Parliamentarians,95891,52.8,373589,50.4,7.3,6
2018,NA-235,Dadu-II,Sindh,Rafique Ahmed Jamali,Pakistan Peoples Party Parliamentarians,81215,47.9,359762,49.6,10.7,10
2018,NA-236,Malir-I,Sindh,JAM ABDUL KARIM BIJAR,Pakistan Peoples Party Parliamentarians,66641,57.7,233028,50.4,34.8,14
2018,NA-237,Malir-II,Sindh,Jamil Ahmed Khan,Pakistan Tehreek-e-Insaf,33522,28.3,283882,42.5,1.2,16
2018,NA-238,Malir-III,Sindh,Syed Rafiullah,Pakistan Peoples Party Parliamentarians,29606,29.5,234616,44.0,10.1,20
2018,NA-239,Korangi Karachi-I,Sindh,MUHAMMAD AKRAM,Pakistan Tehreek-e-Insaf,69161,31.3,528732,42.4,0.2,19
2018,NA-240,Korangi Karachi-II,Sindh,IQBAL MUHAMMAD ALI KHAN,Muttahida Qaumi Movement Pakistan,61165,35.0,475523,37.4,17.5,16
2018,NA-241,Korangi Karachi-III,Sindh,Faheem Khan,Pakistan Tehreek-e-Insaf,26714,23.9,314450,36.3,2.5,15
2018,NA-242,Karachi East-I,Sindh,Saif Ur Rehman,Pakistan Tehreek-e-Insaf,27502,39.8,183373,38.5,22.7,19
2018,NA-243,Karachi East-II,Sindh,Imran Ahmed Khan Niazi,Pakistan Tehreek-e-Insaf,91373,56.0,401833,41.1,41.3,15
2018,NA-244,Karachi East-III,Sindh,Syed Ali Haider Zaidi,Pakistan Tehreek-e-Insaf,69480,41.4,407363,41.9,22.8,21
2018,NA-245,Karachi East-IV,Sindh,Aamir Hussain,Pakistan Tehreek-e-Insaf,56673,34.6,443540,37.6,13.0,15
2018,NA-246,Karachi South-I,Sindh,Abdul Shakoor Shad,Pakistan Tehreek-e-Insaf,53029,26.0,536688,38.6,5.2,16
2018,NA-247,Karachi South-II,Sindh,ARIF UR REHMAN ALVI,Pakistan Tehreek-e-Insaf,90907,41.9,543964,40.3,30.5,23
2018,NA-248,Karachi West-I,Sindh,Abdul Qadir Patel,Pakistan Peoples Party Parliamentarians,35076,28.8,303258,41.2,0.6,12
2018,NA-249,Karachi West-II,Sindh,Muhammad Faisal Vawda,Pakistan Tehreek-e-Insaf,35349,27.5,331430,39.6,0.6,15
2018,NA-250,Karachi West-III,Sindh,Attaullah,Pakistan Tehreek-e-Insaf,36060,24.5,400675,37.5,4.5,13
2018,NA-251,Karachi West-IV,Sindh,SYED AMIN UL HAQUE,Muttahida Qaumi Movement Pakistan,56888,32.6,405652,43.8,13.4,13
2018,NA-252,Karachi West-V,Sindh,Aftab Jehangir,Pakistan Tehreek-e-Insaf,21065,24.9,219042,39.6,3.7,16
2018,NA-253,Karachi Central-I,Sindh,Usama Qadri,Muttahida Qaumi Movement Pakistan,52426,34.5,404053,38.1,8.7,19
2018,NA-254,Karachi Central-II,Sindh,Muhammad Aslam Khan,Pakistan Tehreek-e-Insaf,75702,38.6,507438,39.2,13.7,16
2018,NA-255,Karachi Central-III,Sindh,KHALID MAQBOOL SIDDIQUI,Muttahida Qaumi Movement Pakistan,59781,34.7,460110,37.9,5.6,15
2018,NA-256,Karachi Central-IV,Sindh,Muhammad Najeeb Haroon,Pakistan Tehreek-e-Insaf,89857,45.2,489665,41.3,22.3,16
2018,NA-257,Killa Saifullah-cum-Zhob-cum-Sherani,Balochistan,Abdul Wasay,Muttahida Majlis-e-Amal Pakistan,44505,37.4,269575,47.2,18.4,11
2018,NA-258,Loralai-cum-Musa Khail-cum-Ziarat-cum-Dukki-cum-Harnai,Balochistan,Muhammad Israr Tareen,Balochistan Awami Party,43164,27.1,313891,52.9,2.8,19
2018,NA-259,Dera Bugti-cum-Kohlu-cum-Barkhan-cum-Sibi-cum-Lehri,Balochistan,Nawabzada Shahzain Bugtti,Jamhoori Wattan Party,22787,15.3,355316,45.0,0.8,31
2018,NA-260,Nasirabad-cum-Kachhi-cum-Jhal Magsi,Balochistan,Khalid Hussain Magsi,Balochistan Awami Party,53528,41.0,365862,39.2,10.0,26
2018,NA-261,Jafarabad-cum-Sohbatpur,Balochistan,Mir Khan Muhammad Jamali,Pakistan Tehreek-e-Insaf,45406,40.9,310782,39.0,16.1,10
2018,NA-262,Pishin,Balochistan,Kamal Uddin,Muttahida Majlis-e-Amal Pakistan,50497,42.8,254366,48.2,18.5,15
2018,NA-263,Killa Abdullah,Balochistan,Salahuddin,Muttahida Majlis-e-Amal Pakistan,38097,41.3,232613,41.2,17.9,19
2018,NA-264,Quetta-I,Balochistan,Asmatullah,Muttahida Majlis-e-Amal Pakistan,14888,22.1,175744,39.8,7.2,14
2018,NA-265,Quetta-II,Balochistan,Qasim Khan Soori,Pakistan Tehreek-e-Insaf,25979,22.6,321117,36.8,4.9,25
2018,NA-266,Quetta-III,Balochistan,Agha Hassan Baloch,Balochistan National Party,20056,32.6,187539,34.3,14.6,20
2018,NA-267,Mastung-cum-Shaheed Sikandarabad-cum-Kalat,Balochistan,Syed Mehmood Shah,Muttahida Majlis-e-Amal Pakistan,26711,24.0,239161,48.7,0.8,21
2018,NA-268,Chagai-cum-Nushki-cum-Kharan,Balochistan,Muhammad Hashim,Balochistan National Party,36147,28.1,234291,57.4,6.4,22
2018,NA-269,Khuzdar,Balochistan,Muhammad Akhtar Mengal,Balochistan National Party,53183,46.6,228547,54.6,29.2,13
2018,NA-270,Panjgur-cum-Washuk-cum-Awaran,Balochistan,Ehsanullah Reki,Balochistan Awami Party,18728,20.8,231728,41.2,0.8,16
2018,NA-271,Kech,Balochistan,Zubaida Jalal,Balochistan Awami Party,33462,38.7,222631,40.0,14.8,15
2018,NA-272,Lasbela-cum-Gwadar,Balochistan,Mohammad Aslam Bhootani,Independent,69016,36.3,356879,56.3,2.7,13
