na,candidate_name,party,votes,rank
NA-156,Ayesha Nazir Jatt,Independent,119758,1
NA-156,Chaudhry Nazeer Ahmad Arrain,PML-N,90065,2
NA-156,Shehbaz Ahmad,TLP,18640,3
NA-156,Ch. Irshad Ahmad Arain,Independent,13860,4
NA-156,Kamran Yousaf Ghuman,PPP,5187,5
NA-156,Shaheen Iqbal,JUI-F,2502,6
NA-156,Anam Hamza Dogar,JIP,2376,7
NA-156,Muhammad Abu Zar Saleem,PMML,1644,8
NA-156,Abdul Basit Sattar,Independent,473,9
NA-156,Umar Usman,Independent,265,10
NA-156,Asghar Ali,Independent,183,11
