year,seat,constituency,province,recorded_winner,party,winner_votes,winner_vote_share_pct,registered_voters,turnout_pct,margin_pp,candidate_count
1993,NA-51,Sargodha-Cum-Khushab,Punjab,Malik M. Naeem Khan,Pakistan Muslim League (Nawaz),81565,54.2,301820,50.6,9.2,3
1993,NA-52,Khushab,Punjab,Sardar Shujah M. Khan,Pakistan Muslim League (Nawaz),82146,61.5,260646,52.3,22.9,2
1993,NA-53,Mianwali 1,Punjab,Ubaidullah Khan,Independents,43345,39.0,247790,45.9,6.4,7
1993,NA-54,Mianwali 2,Punjab,Dr. Sher Afghan Khan Niazi,Independents,41941,37.6,231391,48.8,10.0,6
1993,NA-55,Bhakkar 1,Punjab,M. Zafarullah Khan,Pakistan Muslim League (Nawaz),56585,48.8,214283,54.8,0.7,4
1993,NA-56,Bhakkar 2,Punjab,Rashid Akbar Khan,Independents,68350,56.8,199258,61.1,14.3,3
1993,NA-57,Faisalabad 1,Punjab,Rana Zahid Tauseef,Pakistan Muslim League (Nawaz),67309,48.8,264609,52.7,1.7,6
1993,NA-58,Faisalabad 2,Punjab,Arif Hussain,Pakistan Peoples Party Parliamentarians,58917,53.0,261574,43.1,8.4,4
1993,NA-59,Faisalabad 3,Punjab,Khan Shahadat Ali Khan Baloch,Pakistan Peoples Party Parliamentarians,60323,56.1,252052,43.2,17.8,4
1993,NA-61,Faisalabad 5,Punjab,Ch. M. Ilyas Ahmad,Pakistan Peoples Party Parliamentarians,63548,48.6,256018,51.5,2.0,4
1993,NA-62,Faisalabad 6,Punjab,Sardar Dildar Ahmad Cheema,Pakistan Peoples Party Parliamentarians,45457,45.5,210083,48.1,0.2,8
1993,NA-63,Faisalabad 7,Punjab,Haji M. Akram Ansari,Pakistan Muslim League (Nawaz),62592,53.4,223387,52.8,11.8,5
1993,NA-64,Faisalabad 8,Punjab,Ch. Sher Ali,Pakistan Muslim League (Nawaz),66183,55.4,230967,52.0,13.5,5
1993,NA-65,Faisalabad 9,Punjab,Mian Amjad Yaseen,Pakistan Muslim League (Nawaz),68496,49.8,268297,51.7,2.4,6
1993,NA-66,Jhang 1,Punjab,Zafar Abbas Syed,Pakistan Peoples Party Parliamentarians,51843,47.7,242628,45.3,12.3,7
1993,NA-67,Jhang 2,Punjab,Makhdoomzada Syed Assad Hayat Shah,Pakistan Peoples Party Parliamentarians,50273,46.3,256835,42.7,1.0,4
1993,NA-68,Jhang 3,Punjab,Hafiz M. Azam,Jamiat Ulama-e-Islam (Sami),55004,46.8,266379,44.7,15.9,8
1993,NA-69,Jhang 4,Punjab,Makhdoom Syed Faisal Saleh Hayat,Pakistan Peoples Party Parliamentarians,61970,49.7,267002,47.4,7.6,4
1993,NA-70,Jhang 5,Punjab,Sahabzada M. Nazeer Sultan,Pakistan Peoples Party Parliamentarians,63516,53.4,257512,46.7,11.7,3
1993,NA-71,Toba Tek Singh 1,Punjab,Khalid Ahmad Khan Kharal,Pakistan Peoples Party Parliamentarians,65691,49.4,261087,51.6,6.2,8
1993,NA-73,Toba Tek Singh 3,Punjab,Hamza,Pakistan Muslim League (Nawaz),48419,38.6,228884,55.4,8.1,4
1993,NA-74,Gujranwala 1,Punjab,Ch. Hamid Nasir Chatha,Pakistan Muslim League (Haqiqi),79036,54.8,287490,51.0,13.6,8
1993,NA-75,Hafizabad,Punjab,Ch. Mehdi Hassan Bhatti,Pakistan Peoples Party Parliamentarians,81243,58.7,295643,47.4,17.4,2
1993,NA-76,Gujranwala 3,Punjab,Ghulam Dastgir Khan,Pakistan Muslim League (Nawaz),64769,51.1,273238,46.7,8.5,11
1993,NA-77,Gujranwala 4,Punjab,Ch. M. Asghar,Pakistan Muslim League (Haqiqi),56443,45.1,256170,49.5,2.9,8
1993,NA-78,Gujranwala 5,Punjab,Ch. M. Abdullah Virk,Pakistan Peoples Party Parliamentarians,63854,51.7,239553,52.4,9.5,5
1993,NA-79,Gujranwala-Cum-Hafizabad,Punjab,Ch. Eaz Ahmad,Pakistan Muslim League (Nawaz),63689,48.4,260081,51.5,1.8,6
1993,NA-80,Gujrat 1,Punjab,Nawabzada Ghazanfar Ali Gul,Pakistan Peoples Party Parliamentarians,79772,47.8,319676,52.7,2.9,7
1993,NA-81,Gujrat 2,Punjab,Ch. Ahmad Mukhtar,Pakistan Peoples Party Parliamentarians,80759,48.7,314200,53.3,2.0,10
1993,NA-82,Gujrat-Cum-Jhelum,Punjab,Haji M. Asghar,Pakistan Peoples Party Parliamentarians,78743,46.9,334154,50.8,0.8,7
1993,NA-83,Mandi Bahauddin-Cum-Gujrat,Punjab,Zafarullah Tarar,Pakistan Peoples Party Parliamentarians,67154,50.9,303113,44.0,19.5,5
1993,NA-84,Mandi Bahauddin,Punjab,Nazar M. Gondal,Pakistan Peoples Party Parliamentarians,47887,47.5,262634,38.7,0.6,4
1993,NA-85,Sialkot 1,Punjab,Kh. M. Asif,Pakistan Muslim League (Nawaz),66336,58.8,221149,51.5,20.6,4
1993,NA-86,Sialkot 2,Punjab,Ch. Akhtar Ali,Pakistan Muslim League (Haqiqi),69698,49.2,262554,54.5,3.5,4
1993,NA-87,Sialkot 3,Punjab,Syed Iftikhar-Ul-Hassan Shah,Pakistan Muslim League (Nawaz),69559,49.1,260527,54.9,0.3,3
1993,NA-88,Sialkot 4,Punjab,Ch. Abdul Sattar,Pakistan Muslim League (Haqiqi),59948,50.5,216630,55.4,1.7,3
1993,NA-89,Sialkot-Cum-Narowal,Punjab,Ch. M. Sarwar Khan,Pakistan Muslim League (Nawaz),59622,55.4,233073,46.9,13.8,4
1993,NA-90,Narowal 1,Punjab,Ahsan Iqbal,Pakistan Muslim League (Nawaz),54893,52.1,224937,47.1,15.2,8
1993,NA-91,Narowal 2,Punjab,M. Ishfaq,Pakistan Muslim League (Nawaz),36060,36.3,215629,46.7,1.3,5
1993,NA-92,Lahore 1,Punjab,Mian M. Nawaz Sharif,Pakistan Muslim League (Nawaz),63276,57.9,235007,46.8,18.3,5
1993,NA-93,Lahore 2,Punjab,Humayun Akhtar Khan,Pakistan Muslim League (Nawaz),66564,49.3,284368,48.0,2.9,12
1993,NA-94,Lahore 3,Punjab,Mian Abdul Waheed,Pakistan Muslim League (Nawaz),52308,50.5,218391,47.8,4.9,6
1993,NA-95,Lahore 4,Punjab,Mian M. Nawaz Sharif,Pakistan Muslim League (Nawaz),57959,61.4,219393,43.3,26.3,11
1993,NA-96,Lahore 5,Punjab,Mian M. Shehbaz Sharif,Pakistan Muslim League (Nawaz),55867,58.4,220751,43.7,18.8,6
1993,NA-97,Lahore 6,Punjab,Tariq Badaruddin Banday,Pakistan Muslim League (Nawaz),64834,49.7,296227,44.3,8.6,7
1993,NA-98,Lahore 7,Punjab,Mian M. Munir,Pakistan Muslim League (Nawaz),64151,55.4,286245,40.7,16.8,5
1993,NA-99,Lahore 8,Punjab,Mehar Zulfiqar Ali Babu,Pakistan Muslim League (Nawaz),43972,51.0,172082,50.5,7.9,11
1993,NA-100,Lahore 9,Punjab,Ch. Khalid Javed Ghurki,Pakistan Peoples Party Parliamentarians,38433,42.9,166732,54.2,0.1,7
1993,NA-101,Sheikhupura 1,Punjab,Nisar Ahmad Pannu,Pakistan Peoples Party Parliamentarians,63049,51.7,272935,45.2,9.5,6
1993,NA-102,Sheikhupura 2,Punjab,Haji Munawar Hussain Manj,Pakistan Peoples Party Parliamentarians,61465,47.9,272887,47.5,3.6,7
1993,NA-103,Sheikhupura 3,Punjab,M. Burjees Tahir,Pakistan Muslim League (Nawaz),46853,46.6,220398,46.1,6.9,4
1993,NA-104,Sheikhupura 4,Punjab,Ch. Tawakkalullah Virk,Pakistan Peoples Party Parliamentarians,60917,49.9,294888,41.7,0.4,3
1993,NA-105,Sheikhupura 5,Punjab,Rai Bashir Ahmad Khan Bhatti,Pakistan Peoples Party Parliamentarians,48346,52.9,243707,37.9,5.9,2
1993,NA-106,Kasur 1,Punjab,Sadar Asif Ahmad Ali,Pakistan Muslim League (Haqiqi),46263,38.6,246355,49.2,7.3,8
1993,NA-107,Kasur 2,Punjab,Rao Khizar Hayat,Pakistan Muslim League (Nawaz),48169,51.5,187531,50.5,13.9,7
1993,NA-108,Kasur 3,Punjab,Sadar Taliban Hassan,Pakistan Muslim League (Haqiqi),62598,52.8,239432,50.1,6.9,7
1993,NA-109,Kasur 4,Punjab,Sardar M. Ashiq Dogar,Pakistan Peoples Party Parliamentarians,56486,49.5,241451,47.7,3.0,5
1993,NA-110,Okara 1,Punjab,Rao Sikandar Iqbal,Pakistan Peoples Party Parliamentarians,52320,48.5,213698,51.1,4.4,10
1993,NA-111,Okara 2,Punjab,Ch. Shafqat Abbas Rabera,Pakistan Muslim League (Nawaz),51405,47.2,236484,46.7,1.5,6
1993,NA-112,Okara 3,Punjab,Rao Qaiser Ali Khan,Pakistan Muslim League (Nawaz),55132,53.7,241473,43.2,12.1,5
1993,NA-113,Okara 4,Punjab,Mian M. Yasin Khan Wattoo,Pakistan Muslim League (Nawaz),55303,49.5,241685,47.0,2.8,5
1993,NA-114,Multan 1,Punjab,Syed Yousaf Raza Gilani,Pakistan Peoples Party Parliamentarians,72078,58.2,268142,46.6,19.4,6
1993,NA-115,Multan 2,Punjab,Haji M. Boota,Pakistan Muslim League (Nawaz),60871,54.7,282511,39.7,15.1,6
1993,NA-116,Multan 3,Punjab,Sh. M. Tahir Rashid,Pakistan Muslim League (Nawaz),50367,50.2,247514,40.9,1.8,5
1993,NA-117,Lodhran 1,Punjab,Rana Mumtaz Ahmad Noon,Pakistan Peoples Party Parliamentarians,77093,53.9,273860,52.8,11.1,3
1993,NA-118,Multan-Cum-Lodhran,Punjab,Mirza M. Nasir Baig,Pakistan Peoples Party Parliamentarians,72787,55.9,271415,48.6,13.5,4
1993,NA-119,Multan 6,Punjab,Syed Javed Ali Shah,Pakistan Muslim League (Nawaz),63091,47.5,260539,51.5,4.4,3
1993,NA-120,Multan-Cum-Khanewal,Punjab,Shah Mehmood Qureshi,Pakistan Peoples Party Parliamentarians,73289,56.5,256249,51.2,14.6,4
1993,NA-121,Khanewal 1,Punjab,Haji M. Iqbal Hiraj,Pakistan Peoples Party Parliamentarians,64482,55.0,263724,44.9,10.0,2
1993,NA-122,Khanewal 2,Punjab,Aftab Ahmad Khan,Pakistan Muslim League (Nawaz),61281,51.8,251193,47.7,3.6,2
1993,NA-123,Khanewal 3,Punjab,Pir M. Aslam Bodla,Pakistan Peoples Party Parliamentarians,72658,58.6,260495,47.9,17.9,5
1993,NA-124,Sahiwal 1,Punjab,Nuarez Shakoor Khan,Pakistan Peoples Party Parliamentarians,64695,49.6,279351,47.2,1.1,7
1993,NA-125,Sahiwal 2,Punjab,Mehar Ghulam Fareed Kathia,Pakistan Peoples Party Parliamentarians,61015,48.8,271235,46.6,4.0,5
1993,NA-126,Sahiwal 3,Punjab,Shahnaz Javed,Pakistan Peoples Party Parliamentarians,73454,51.4,288571,50.3,9.7,4
1993,NA-127,Sahiwal 4,Punjab,Mian M. Amjad Joiya,Pakistan Peoples Party Parliamentarians,60881,49.0,271602,46.4,4.0,5
1993,NA-128,Pakpattan,Punjab,Rao M. Hashim Khan,Pakistan Peoples Party Parliamentarians,55704,45.4,309198,40.1,10.5,3
1993,NA-129,Vehari 1,Punjab,Mian Noor M. Khan Bhabha,Pakistan Peoples Party Parliamentarians,63622,44.2,286631,50.7,1.8,4
1993,NA-130,Vehari 2,Punjab,Tehmina Aqeel Daultana,Pakistan Muslim League (Nawaz),74654,53.5,287621,48.9,19.9,6
1993,NA-131,Vehari 3,Punjab,Qurban Ali Chuhan,Pakistan Peoples Party Parliamentarians,77734,54.1,288518,50.4,10.0,4
1993,NA-132,Dera Ghazi Khan,Punjab,Kh. Kamaluddin Anwar,Pakistan Peoples Party Parliamentarians,67432,47.2,352781,41.1,1.7,4
1993,NA-133,Dera Ghazi Khan-Cum-Rajanpur,Punjab,Sardar Farooq Ahmad Khan Leghari,Pakistan Peoples Party Parliamentarians,95943,65.3,367289,40.6,30.6,2
1993,NA-134,Rajanpur,Punjab,Mir Balakh Sher Mazari,Independents,74183,52.3,352678,40.9,9.1,3
1993,NA-135,Muzaffargarh 1,Punjab,Abdul Qayoom Khan Jatoi,Pakistan Muslim League (Nawaz),53241,44.1,236073,51.9,10.6,3
1993,NA-136,Muzaffargarh 2,Punjab,Nawabzada Nasrullah Khan,National Democratic Alliance,62264,55.4,223122,51.0,13.0,4
1993,NA-137,Muzaffargarh 3,Punjab,Ghulam M. Mustafa Khar,Independents,51776,49.0,233922,46.0,24.7,9
1993,NA-138,Muzaffargarh 4,Punjab,Malik Ghulam M. Mustafa Khar,Pakistan Peoples Party Parliamentarians,60226,52.0,251557,46.4,4.9,5
1993,NA-139,Layyah 1,Punjab,Malik Niaz Ahmad Jakhar,Pakistan Peoples Party Parliamentarians,64650,56.0,225873,51.6,13.4,5
1993,NA-140,Layyah 2,Punjab,M. Jehangir Khan,Pakistan Peoples Party Parliamentarians,51162,49.2,214700,48.8,4.5,3
1993,NA-141,Bahawalpur 1,Punjab,Nawab Salahuddin Ahmad Abbasi,Pakistan Muslim League (Nawaz),67115,47.8,359953,39.5,12.2,4
1993,NA-142,Bahawalpur 2,Punjab,Sahabzada Farooq Anwar Abbasi,Pakistan Muslim League (Nawaz),69280,50.6,289755,47.7,3.5,4
1993,NA-143,Bahawalpur 3,Punjab,Mian Riaz Hussain Pirzada,Pakistan Peoples Party Parliamentarians,85922,53.8,327016,49.8,10.3,3
1993,NA-144,Bahawalnagar 1,Punjab,Mian Abdul Sattar Laleka,Pakistan Muslim League (Nawaz),80541,57.7,285612,49.4,16.9,5
1993,NA-145,Bahawalnagar 2,Punjab,Mian Mumtaz Ahmad,Pakistan Peoples Party Parliamentarians,82480,53.7,293306,52.9,11.3,5
1993,NA-146,Bahawalnagar 3,Punjab,Ali Akbar Mazhar Wains,Pakistan Peoples Party Parliamentarians,89273,58.3,290636,53.1,19.7,4
1993,NA-147,Rahimyar Khan 1,Punjab,Syed Ahmad Alam Anwar,Pakistan Peoples Party Parliamentarians,75368,61.4,335580,37.2,24.9,4
1993,NA-148,Rahimyar Khan 2,Punjab,Makhdoom Shahabuddin,Pakistan Peoples Party Parliamentarians,66271,54.4,296293,41.7,16.9,4
1993,NA-149,Rahimyar Khan 3,Punjab,Ch. M. Jaffar Iqbal,Pakistan Muslim League (Nawaz),79720,54.2,338487,44.0,11.7,6
1993,NA-150,Rahimyar Khan 4,Punjab,Syed Ahmad Mehmood,Pakistan Muslim League (Nawaz),83317,55.7,321414,47.1,12.4,3
1993,NA-151,Sukkur,Sindh,Khurshid Ahmad Shah,Pakistan Peoples Party Parliamentarians,50399,56.5,260061,34.6,17.3,16
1993,NA-152,Sukkur-Cum-Ghotki,Sindh,Sardar Ghulam M. Khan Mehar,Pakistan Muslim League (Nawaz),48252,56.2,206430,42.2,14.4,8
1993,NA-153,Ghotki,Sindh,Sardar Haji Noor M. Khan Lund,Pakistan Peoples Party Parliamentarians,48613,52.5,224488,42.3,7.6,7
1993,NA-154,Shikarpur 1,Sindh,Aftab Shahban Mirani,Pakistan Peoples Party Parliamentarians,31309,46.4,189218,35.6,18.4,8
1993,NA-155,Shikarpur 2,Sindh,Altaf Ali Bhayo,Pakistan Peoples Party Parliamentarians,31857,61.2,174616,30.6,29.0,9
1993,NA-156,Jacobabad 1,Sindh,Mir Ahmad Nawaz Khan Jakhrani,Pakistan Peoples Party Parliamentarians,43474,60.4,315266,23.5,26.7,10
1993,NA-157,Jacobabad 2,Sindh,Mir Mehran Khan Bijarani,Pakistan Peoples Party Parliamentarians,30970,42.8,320493,23.4,1.8,6
1993,NA-158,Naushero Feroz 1,Sindh,Ghulam Mustafa Khan Jatoi,National Peoples Party,48594,59.2,251857,33.1,24.0,14
1993,NA-159,Naushero Feroz 2,Sindh,Zafar Ali Shah,Pakistan Peoples Party Parliamentarians,66455,61.8,245887,44.4,25.2,16
1993,NA-160,Nawabshah 1,Sindh,Asif Ali Zardari,Pakistan Peoples Party Parliamentarians,40372,53.3,267968,28.8,15.0,13
1993,NA-161,Nawabshah 2,Sindh,Hakim Ali Zardari,Pakistan Peoples Party Parliamentarians,40644,59.0,221279,31.7,20.5,11
1993,NA-162,Khairpur,Sindh,Manzoor Hussain Wassan,Pakistan Peoples Party Parliamentarians,69298,51.6,315110,43.1,6.0,6
1993,NA-163,Khairpur-Cum-Sukkur,Sindh,Pir Syed Abdul Qadir Shah,Pakistan Peoples Party Parliamentarians,65193,52.7,321421,39.2,10.8,9
1993,NA-164,Larkana-1,Sindh,Begum Nusrat Bhutto,Pakistan Peoples Party Parliamentarians,67931,85.2,266007,30.4,74.7,7
1993,NA-165,Larkana-2,Sindh,Shabir Ahmad Chandio,Pakistan Peoples Party Parliamentarians,48669,65.1,232686,32.8,32.0,9
1993,NA-166,Larkana 3,Sindh,Benazir Bhutto,Pakistan Peoples Party Parliamentarians,59376,73.7,246783,33.2,54.1,3
1993,NA-168,Hyderabad 2,Sindh,Sahabzada Shabbir Hassan Ansari,Pakistan Muslim League (Nawaz),18562,48.8,206896,18.6,22.9,9
1993,NA-169,Hyderabad 3,Sindh,Qazi Asad Abid,Pakistan Peoples Party Parliamentarians,17837,52.6,226115,15.1,21.8,12
1993,NA-170,Hyderabad 4,Sindh,Naveed Qamar,Pakistan Peoples Party Parliamentarians,46808,71.0,221896,30.0,45.7,9
1993,NA-171,Hyderabad 5,Sindh,Abdul Sattar Bachani,Pakistan Peoples Party Parliamentarians,33812,54.7,224339,27.9,22.2,9
1993,NA-172,Badin 1,Sindh,Abdul Sattar,Pakistan Peoples Party Parliamentarians,39216,57.4,207792,33.4,21.0,8
1993,NA-173,Badin 2,Sindh,Dr. Zulfiqar Ali Mirza,Pakistan Peoples Party Parliamentarians,39528,62.6,203840,31.3,41.5,11
1993,NA-174,Mirpurkhas,Sindh,Pir Aftab Hussain Shah Gilani,Pakistan Peoples Party Parliamentarians,42059,51.5,258307,32.0,6.4,11
1993,NA-175,Mirpurkhas-Cum-Umerkot,Sindh,Nawab M. Yousaf Talpur,Pakistan Peoples Party Parliamentarians,40780,53.2,209950,37.1,9.9,10
1993,NA-176,Thar,Sindh,Arbab Ghulam Rahim,Pakistan Peoples Party Parliamentarians,63407,76.4,191222,44.0,54.4,6
1993,NA-177,Dadu 1,Sindh,Malik Asad Sikandar,Pakistan Peoples Party Parliamentarians,48065,68.3,259635,27.6,39.9,10
1993,NA-178,Dadu 2,Sindh,Haji M. Bakhsh,Pakistan Peoples Party Parliamentarians,50293,86.1,215950,27.4,74.8,9
1993,NA-179,Dadu 3,Sindh,Rafiq Ahmad Mahessar,Pakistan Peoples Party Parliamentarians,51277,60.1,229452,37.8,20.3,2
1993,NA-180,Sanghar 1,Sindh,Haji Khuda Bakhsh,Pakistan Muslim League (Nawaz),51931,59.9,264854,33.3,25.8,6
1993,NA-181,Sanghar 2,Sindh,Jam Mashooq Ali,Pakistan Muslim League (Nawaz),50531,50.0,295130,34.3,5.4,19
1993,NA-182,Thatta 1,Sindh,Ghulam Hussain Alias Babu,Pakistan Peoples Party Parliamentarians,48425,62.7,219493,35.7,25.9,4
1993,NA-183,Thatta 2,Sindh,Syed Shafqat Hussain Shah Sheerazi,Independents,43334,54.6,198557,40.6,10.1,5
1993,NA-184,Karachi West 1,Sindh,Mian Ijaz Ahmad Shafi,Pakistan Muslim League (Nawaz),32937,43.2,337501,22.8,0.3,12
1993,NA-185,Karachi West 2,Sindh,M. Afaq Khan,Pakistan Peoples Party Parliamentarians,14866,37.6,330436,12.1,11.8,15
1993,NA-186,Karachi Central 1,Sindh,Dost M. Faizi,Pakistan Muslim League (Nawaz),17058,49.6,264760,13.1,19.5,9
1993,NA-187,Karachi Central 2,Sindh,Hafiz M. Taqi,Pakistan Muslim League (Nawaz),9863,45.1,239560,9.2,15.9,9
1993,NA-188,Karachi Central 3,Sindh,Muzaffar Ahmad Hashmi,Pakistan Islamic Front,12235,40.8,344355,8.8,3.3,14
1993,NA-189,Karachi South 1,Sindh,Ahmad,Pakistan Peoples Party Parliamentarians,38849,59.3,204785,32.3,30.3,10
