na,candidate_name,party,votes,rank
NA-212,Mir Munwar Ali Talpur,PPP,122291,1
NA-212,Ali Nawaz Shah,Independent,45359,2
NA-212,Faisal Kachelo,Independent,20979,3
NA-212,Muhammad Umar Jan,TLP,2994,4
NA-212,Muhammad Haneef Khan,JIP,2109,5
NA-212,Mir Allahdad Khan,Independent,894,6
NA-212,Masood Ahmad Wasan,Independent,816,7
NA-212,Syed Mumtaz Ali Shah,Independent,794,8
NA-212,Ghulam Qadir,JUI-F,456,9
NA-212,Bhooro,Independent,189,10
