na,candidate_name,party,votes,rank
NA-24,Malik Anwar Taj,Independent,89841,1
NA-24,Mufti Gohar Ali Shah,JUI-F,48624,2
NA-24,Aftab Ahmad Khan Sherpao,QWP,34536,3
NA-24,Irfan Ali,ANP,8870,4
NA-24,Haji Sami Ullah,JIP,6523,5
NA-24,Shazia Tehmas Khan,PPP,2406,6
NA-24,Nasir Ali Khan,Independent,1797,7
NA-24,Jehanzeb Khan,Independent,525,8
NA-24,Farah Khan,PML-N,460,9
