year,seat,constituency,province,recorded_winner,party,winner_votes,winner_vote_share_pct,registered_voters,turnout_pct,margin_pp,candidate_count
2008,NA-68,Sargodha 5,Punjab,Syed Javed Hassnain Shah,Pakistan Muslim League (Nawaz),80174,44.4,383849,48.6,12.9,5
2008,NA-69,Khushab 1,Punjab,Sumaira Malik,Pakistan Muslim League (Qaid-e-Azam),61076,37.2,283887,59.9,0.4,4
2008,NA-70,Khushab 2,Punjab,Malik Shakir Bashir Awan,Pakistan Muslim League (Nawaz),66361,41.3,273799,60.8,4.6,4
2008,NA-71,Mianwali 1,Punjab,Nawabzada Malik Amad Khan,Independents,83098,51.1,330173,50.9,6.2,4
2008,NA-72,Mianwali 2,Punjab,Humair Hayat Rokhari,Independents,49294,30.8,307839,54.1,1.5,6
2008,NA-73,Bhakkar 1,Punjab,Abdul Majeed Khan Khanan Khel,Independents,83850,48.4,266265,67.4,0.6,4
2008,NA-74,Bhakkar 2,Punjab,Rasheed Akbar Khan,Independents,98366,52.1,300762,65.1,6.2,5
2008,NA-75,Faisalabad 1,Punjab,Tariq Mehmood Bajwa,Pakistan Peoples Party Parliamentarians,83699,54.4,265662,58.9,10.1,7
2008,NA-76,Faisalabad 2,Punjab,Malik Nawab Sher Waseer,Pakistan Peoples Party Parliamentarians,43294,31.1,255928,56.1,1.6,11
2008,NA-77,Faisalabad 3,Punjab,Muhammad Asim Nazir,Pakistan Muslim League (Qaid-e-Azam),63776,46.1,240482,59.0,10.1,11
2008,NA-78,Faisalabad 4,Punjab,Raheela Perveen,Pakistan Peoples Party Parliamentarians,79127,55.9,273193,53.8,14.1,4
2008,NA-79,Faisalabad 5,Punjab,Rana Muhammad Farooq Saeed Khan,Independents,58563,39.3,275953,56.6,19.7,7
2008,NA-80,Faisalabad 6,Punjab,Asif Tauseef,Pakistan Muslim League (Qaid-e-Azam),56724,40.8,260300,54.9,8.5,4
2008,NA-81,Faisalabad 7,Punjab,Saeed Iqbal,Pakistan Peoples Party Parliamentarians,65322,45.1,252974,58.7,6.7,5
2008,NA-82,Faisalabad 8,Punjab,Sahibzada Haji Muhammad Fazal-E-Kareem,Pakistan Muslim League (Nawaz),62889,47.3,287186,47.0,5.9,6
2008,NA-83,Faisalabad 9,Punjab,Muhammad Ijaz Virk,Pakistan Peoples Party Parliamentarians,56910,40.6,311576,46.0,0.7,8
2008,NA-84,Faisalabad 10,Punjab,Abid Ali,Pakistan Muslim League (Nawaz),59616,53.2,249391,45.7,18.9,9
2008,NA-85,Faisalabad 11,Punjab,Haji Muhammad Akram Ansari,Pakistan Muslim League (Nawaz),72197,55.2,286136,46.5,19.7,4
2008,NA-86,Jhang 1,Punjab,Syed Anayat Ali Shah,Pakistan Peoples Party Parliamentarians,57583,41.5,307209,45.1,12.1,4
2008,NA-87,Jhang 2,Punjab,Ghulam Bibi Bharwana,Pakistan Muslim League (Qaid-e-Azam),63515,44.7,307499,48.3,5.6,4
2008,NA-88,Jhang 3,Punjab,Makhdoom Syed Faisal Saleh Hayat,Pakistan Muslim League (Qaid-e-Azam),72162,44.8,372743,45.5,9.5,4
2008,NA-89,Jhang 4,Punjab,Sheikh Waqas Akram,Pakistan Muslim League (Qaid-e-Azam),51976,41.4,312773,41.7,5.4,12
2008,NA-90,Jhang 5,Punjab,Saima Akhtar Bharwana,Independents,64759,49.5,273873,49.4,5.1,5
2008,NA-91,Jhang 6,Punjab,Muhammad Mehbook Sultan,Pakistan Muslim League (Qaid-e-Azam),75803,50.4,320219,48.6,7.0,3
2008,NA-92,Toba Tek Singh 1,Punjab,Farkhanda Amjad Warraich,Pakistan Muslim League (Qaid-e-Azam),69827,41.3,286827,60.4,7.5,3
2008,NA-93,Toba Tek Singh 2,Punjab,Muhammad Junaid Anwaar Chudhary,Pakistan Muslim League (Nawaz),84061,49.5,289211,60.5,11.7,7
2008,NA-94,Toba Tek Singh,Punjab,Riaz Fatiyana,Pakistan Muslim League (Qaid-e-Azam),63444,34.4,314704,60.5,2.2,10
2008,NA-95,Gujranwala 1,Punjab,Usman Ibrahim,Pakistan Muslim League (Nawaz),51705,47.9,328711,33.5,7.1,14
2008,NA-96,Gujranwala 2,Punjab,Khuram Dastgir Khan,Pakistan Muslim League (Nawaz),61972,61.7,345090,29.7,29.0,14
2008,NA-97,Gujranwala 3,Punjab,Ch. Mehmood Bashir Virk,Pakistan Muslim League (Nawaz),48701,42.9,344369,34.0,6.3,7
2008,NA-98,Gujranwala 4,Punjab,Imtiaz Safdar Warraich,Pakistan Peoples Party Parliamentarians,68509,46.9,368599,40.9,14.7,9
2008,NA-99,Gujranwalla 5,Punjab,Rana Nazir Ahmad Khan,Pakistan Muslim League (Nawaz),60219,41.3,342054,43.8,10.6,6
2008,NA-100,Gujranwalla 6,Punjab,Haji Mudassar Qayyum Nahra,Independents,57320,38.3,329185,48.1,2.7,6
2008,NA-101,Gujranwalla 7,Punjab,Justice Iftikhar Ahmad Cheema,Pakistan Muslim League (Nawaz),71792,44.6,377640,43.9,14.3,5
2008,NA-102,Hafizabad 1,Punjab,Saira Afzal Tarar,Pakistan Muslim League (Nawaz),56313,46.7,204649,61.2,11.2,3
2008,NA-103,Hafizabad 2,Punjab,Ch. Liaqat Abbas Bhatti,Pakistan Muslim League (Qaid-e-Azam),56791,46.8,198007,63.4,2.0,3
2008,NA-104,Gujrat 1,Punjab,Chaudhary Wajahat Hussain,Pakistan Muslim League (Qaid-e-Azam),96379,56.6,311343,55.9,19.4,5
2008,NA-105,Gujrat 2,Punjab,Ch. Ahmed Mukhtar,Pakistan Peoples Party Parliamentarians,79735,54.5,332332,45.1,9.6,4
2008,NA-106,Gujrat 3,Punjab,Qamar Zaman Kaira,Pakistan Peoples Party Parliamentarians,89555,51.9,322310,55.5,10.8,6
2008,NA-107,Gujrat 4,Punjab,Muhammad Jamil Malik,Pakistan Muslim League (Nawaz),75205,46.0,321304,52.8,3.7,7
2008,NA-108,M.b. Din 1,Punjab,Muhammad Tariq Tarar,Pakistan Peoples Party Parliamentarians,73951,40.5,338597,55.4,3.4,5
2008,NA-109,M.b. Din 2,Punjab,Nazar Muhammad Gondal,Pakistan Peoples Party Parliamentarians,74163,44.9,309950,54.8,4.0,5
2008,NA-110,Sialkot 1,Punjab,Khawaja Muhammad Asif,Pakistan Muslim League (Nawaz),73007,63.6,275969,42.8,35.6,4
2008,NA-111,Sialkot 2,Punjab,Dr. Fardos Ashiq Awan,Pakistan Peoples Party Parliamentarians,78925,48.2,307465,55.7,19.9,4
2008,NA-112,Sialkot 3,Punjab,Rana Abdul Sattar Bin Rana Shamim Ahmed Khan,Pakistan Muslim League (Nawaz),92182,56.0,302932,56.0,30.0,6
2008,NA-113,Sialkot 4,Punjab,Sahabzada Syden Murtaza Amin,Pakistan Muslim League (Nawaz),77819,50.1,292273,55.2,24.9,9
2008,NA-114,Sialkot 5,Punjab,Zahid Hamid,Pakistan Muslim League (Nawaz),62362,35.6,305217,59.3,3.4,5
2008,NA-115,Narowal 1,Punjab,Sumaira Naz,Pakistan Muslim League (Nawaz),59688,53.6,202087,56.8,17.5,6
2008,NA-116,Narowal 2,Punjab,Ch. Muhammad Tariq Anees,Independents,45097,39.4,224956,53.7,7.0,5
2008,NA-117,Narowal 3,Punjab,Ahsan Iqbal,Pakistan Muslim League (Nawaz),66633,58.5,213474,55.3,26.7,5
2008,NA-118,Lahore 1,Punjab,Muhammad Riaz,Pakistan Muslim League (Nawaz),55900,60.1,250850,37.8,33.6,13
2008,NA-120,Lahore 3,Punjab,Bilal Yaseen,Pakistan Muslim League (Nawaz),65946,68.5,268552,36.3,43.2,8
2008,NA-121,Lahore 4,Punjab,Mian Margood Ahmad,Pakistan Muslim League (Nawaz),72227,66.6,303962,36.3,40.8,8
2008,NA-122,Lahore 5,Punjab,Sardar Ayaz Sadiq,Pakistan Muslim League (Nawaz),79506,68.3,331381,35.6,46.9,10
2008,NA-123,Lahore 6,Punjab,Makhdoom Muhammad Javed Hashmi,Pakistan Muslim League (Nawaz),67707,70.3,288994,33.8,50.7,11
2008,NA-124,Lahore 7,Punjab,Sheikh Rohale Asghar,Pakistan Muslim League (Nawaz),71342,67.0,275697,39.4,45.0,6
2008,NA-125,Lahore 8,Punjab,Khawaja Saad Rafique,Pakistan Muslim League (Nawaz),70752,64.2,311540,35.9,41.9,11
2008,NA-126,Lahore 9,Punjab,Umer Sohail Zia Butt,Pakistan Muslim League (Nawaz),69718,58.3,360304,33.5,37.3,13
2008,NA-127,Lahore 10,Punjab,Chaudry Nasir Ahmed Bhutta,Pakistan Muslim League (Nawaz),53602,57.6,279080,33.8,34.3,11
2008,NA-128,Lahore 11,Punjab,Malik Muhammad Afzal Khokhar,Pakistan Muslim League (Nawaz),65727,53.6,275267,45.5,22.9,8
2008,NA-129,Lahore 12,Punjab,Tariq Shabbir,Pakistan Peoples Party Parliamentarians,36604,39.3,200935,47.6,8.1,7
2008,NA-130,Lahore 13,Punjab,Samina Khalid Ghurki,Pakistan Peoples Party Parliamentarians,44692,45.2,226575,43.6,3.7,7
2008,NA-131,Sheikhupura 1,Punjab,Rana Tanveer Hussain,Pakistan Muslim League (Nawaz),50638,43.6,217332,55.4,8.4,8
2008,NA-132,Sheikhupura 2,Punjab,Rana Tanveer Hussain,Pakistan Muslim League (Nawaz),48193,44.6,229477,49.3,13.1,11
2008,NA-133,Sheikhupura 3,Punjab,Mian Javed Latif,Pakistan Muslim League (Nawaz),44786,45.7,222833,45.7,17.1,11
2008,NA-134,Sheikhupura 4,Punjab,Sardar Muhammad Irfan Dogar,Pakistan Muslim League (Nawaz),47925,45.7,208782,51.6,14.3,8
2008,NA-135,Sheikhupura 5,Punjab,Choudhary Muhammad Barjees Tahir,Pakistan Muslim League (Nawaz),46739,39.5,227137,54.8,3.5,8
2008,NA-136,Sheikhupura 6,Punjab,Ch. Bilal Ahmed Virk,Pakistan Muslim League (Nawaz),49681,42.8,219843,55.0,8.9,10
2008,NA-137,Sheikhupura 7,Punjab,Saeed Ahmed Zafar,Independents,54732,43.8,234225,55.7,8.0,8
2008,NA-138,Kasur 1,Punjab,Rao Mazhar Hayyat Khan,Pakistan Muslim League (Nawaz),58832,44.5,232483,58.6,14.3,10
2008,NA-139,Kasur 2,Punjab,Waseem Akhtar Sheikh,Pakistan Muslim League (Nawaz),51436,43.7,239473,50.7,6.3,7
2008,NA-140,Kasur 3,Punjab,Sardar Asif Ahmad Ali,Pakistan Peoples Party Parliamentarians,41626,32.9,230446,56.6,7.5,9
2008,NA-141,Kasur 4,Punjab,Rana Muhammad Ishaq Khan,Pakistan Muslim League (Nawaz),58807,46.3,251254,52.5,11.3,11
2008,NA-142,Kasur 5,Punjab,Sardar Talib Hassan Nakai,Pakistan Muslim League (Qaid-e-Azam),47192,39.4,225459,54.9,1.4,8
2008,NA-143,Okara 1,Punjab,Capt. Rai Ghulam Mujtaba Kharral,Pakistan Peoples Party Parliamentarians,63960,51.5,280597,45.9,16.2,5
2008,NA-144,Okara 2,Punjab,Sajjad Ul Hassan,Independents,77795,65.9,301559,40.5,37.5,10
2008,NA-145,Okara 3,Punjab,Syed Sumsan Ali Shah Bukhari,Pakistan Peoples Party Parliamentarians,64607,49.9,287122,46.6,16.9,6
2008,NA-146,Okara 4,Punjab,Mian Manzoor Ahmad Khan Wattoo,Independents,46941,35.1,311975,44.7,0.7,10
2008,NA-147,Okara 5,Punjab,Mian Manzoor Ahmad Khan Wattoo,Independents,84778,60.6,320579,45.5,38.1,9
2008,NA-148,Multan 1,Punjab,Makhdoom Shah Mehmood Qureshi,Pakistan Peoples Party Parliamentarians,83184,56.4,344896,43.6,29.4,3
2008,NA-149,Multan 2,Punjab,Makhdoom Muhammad Javed Hashmi,Pakistan Muslim League (Nawaz),70864,55.4,427253,30.3,19.7,6
2008,NA-150,Multan 3,Punjab,Rana Mahmood Ul Hassan,Pakistan Muslim League (Nawaz),57774,45.5,399931,32.1,11.4,6
2008,NA-151,Multan 4,Punjab,Syed Yousaf Raza Gilani,Pakistan Peoples Party Parliamentarians,77664,54.4,351092,41.5,22.3,6
2008,NA-152,Multan 5,Punjab,Liaqat Ali Khan,Pakistan Peoples Party Parliamentarians,47880,35.4,336035,41.3,7.2,7
2008,NA-153,Multan 6,Punjab,Dewan Syed Ashiq Hussain Bukhari,Pakistan Muslim League (Qaid-e-Azam),69246,43.8,350676,46.9,0.3,4
2008,NA-154,Lodhran 1,Punjab,Muhammad Saddique Khan Baluch,Pakistan Muslim League (Qaid-e-Azam),81983,48.5,260489,66.3,1.4,4
2008,NA-155,Lodhran 2,Punjab,Hayat Ullah Khan Tareen,Pakistan Peoples Party Parliamentarians,50490,29.6,272022,65.3,5.2,6
2008,NA-156,Khanewal 1,Punjab,Muhammad Raza Hayat Hiraj,Pakistan Muslim League (Qaid-e-Azam),71381,48.4,247583,61.1,8.9,7
2008,NA-157,Khanewal 2,Punjab,Hamid Yar Hiraj,Pakistan Muslim League (Qaid-e-Azam),58819,42.8,268515,53.0,0.4,4
2008,NA-158,Khanewal 3,Punjab,Pir Aslam Bodla,Pakistan Muslim League (Qaid-e-Azam),57777,37.1,262562,60.8,0.6,5
2008,NA-159,Khanewal 4,Punjab,Ch. Iftikhar Nazir,Pakistan Peoples Party Parliamentarians,78255,50.6,253131,62.6,11.0,6
2008,NA-160,Sahiwal 1,Punjab,Syed Imran Ahmed Shah,Pakistan Muslim League (Nawaz),59373,47.8,248573,51.4,22.8,11
2008,NA-161,Sahiwal 2,Punjab,Ghulam Farid Kathia,Pakistan Peoples Party Parliamentarians,38962,30.2,236482,57.1,4.5,8
2008,NA-162,Sahiwal 3,Punjab,Chaudhary Zahid Iqbal,Pakistan Peoples Party Parliamentarians,70634,50.2,250159,57.6,3.7,4
2008,NA-163,Sahiwal 4,Punjab,Malik Naum Ahmed Langriyal,Pakistan Muslim League (Qaid-e-Azam),39864,30.2,219426,61.8,1.4,5
2008,NA-164,Pakpattan 1,Punjab,Sardar Mansab Ali Doggar,Pakistan Muslim League (Nawaz),35597,31.5,201597,58.5,1.2,5
2008,NA-165,Pakpattan 2,Punjab,Syed Muhammad Salman Mohsin Gillani,Pakistan Muslim League (Nawaz),67400,56.2,227991,54.6,25.7,3
2008,NA-166,Pakpattan 3,Punjab,Rana Zahid Hussain Khan,Pakistan Muslim League (Nawaz),66418,53.8,221602,57.9,19.1,5
2008,NA-167,Vehari 1,Punjab,Chaudhry Nazir Ahmed Jatt,Pakistan Muslim League (Qaid-e-Azam),65250,40.7,363183,45.9,16.7,7
2008,NA-168,Vehari 2,Punjab,Azeema Daultana,Pakistan Peoples Party Parliamentarians,49299,33.0,313416,49.1,0.9,9
2008,NA-169,Vehari 3,Punjab,Tehmina Daultana,Pakistan Muslim League (Nawaz),48999,32.5,320861,48.2,2.1,7
2008,NA-170,Vehari 4,Punjab,Mehmood Hayat Khan,Pakistan Peoples Party Parliamentarians,87124,56.3,328176,48.6,19.6,8
2008,NA-171,Dera Ghazi Khan 1,Punjab,Khawja Sheeraz Mehmood,Pakistan Muslim League (Qaid-e-Azam),39628,24.4,381343,44.5,2.0,10
2008,NA-172,Dera Ghazi Khan 2,Punjab,Farooq Ahmed Khan Leghari,Pakistan Muslim League (Qaid-e-Azam),45370,35.0,392109,34.3,2.7,6
2008,NA-173,Dera Ghazi Khan 3,Punjab,Sardar Muhammad Saif Ul Din Khan Khosa,Pakistan Muslim League (Nawaz),56475,41.9,334228,41.9,0.3,7
2008,NA-174,Rajanpur 1,Punjab,Sardar Muhammad Jafar Khan Leghari,Pakistan Muslim League (Qaid-e-Azam),50440,38.7,292419,46.5,8.0,6
2008,NA-175,Rajanpur 2,Punjab,Meer Dost Muhammad Mazari,Pakistan Peoples Party Parliamentarians,78427,59.3,285365,48.3,24.4,5
2008,NA-176,Muzaffargarh 1,Punjab,Muhammad Mohsin Ali Qureshi,Pakistan Peoples Party Parliamentarians,50826,35.7,275075,53.4,2.9,7
2008,NA-177,Muzaffargarh 2,Punjab,Hina Rabbani Khar,Pakistan Peoples Party Parliamentarians,84916,60.0,257818,57.1,24.1,3
2008,NA-178,Muzaffargarh 3,Punjab,Jamshed Ahmad Khan Dasti,Pakistan Peoples Party Parliamentarians,57946,42.4,283548,49.7,11.3,6
2008,NA-179,Muzaffargarh 4,Punjab,Muhammad Moazam Ali Khan Jatoi,Pakistan Peoples Party Parliamentarians,79643,54.4,264185,56.5,13.0,6
2008,NA-180,Muzaffargarh 5,Punjab,Abdul Qayyum Khan Jatoi,Pakistan Peoples Party Parliamentarians,68270,50.2,257481,54.3,3.8,8
2008,NA-181,Layyah 1,Punjab,Sardar Bahadur Ahmad Khan Seehar,Pakistan Muslim League (Qaid-e-Azam),58797,36.0,263128,63.6,1.1,6
2008,NA-182,Layyah 2,Punjab,Syed Muhammad Saqlain Bukhari,Pakistan Muslim League (Nawaz),75910,44.8,295598,59.0,14.1,3
2008,NA-183,Bahawalpur 1,Punjab,Aarif Aziz Sheikh,Pakistan Peoples Party Parliamentarians,71394,62.5,314932,37.1,27.8,5
2008,NA-184,Bahawalpur 2,Punjab,Malik Aamir Yar Waran,Independents,59277,44.7,321581,42.9,15.7,10
2008,NA-185,Bahawalpur 3,Punjab,Muhammad Baleegh-Ur-Rehman,Pakistan Muslim League (Nawaz),54334,44.8,364465,34.0,5.8,7
2008,NA-186,Bahawlpur 4,Punjab,Mian Riaz Hussain Pirzada,Pakistan Muslim League (Qaid-e-Azam),66757,42.7,345653,46.7,10.4,4
2008,NA-187,Bahawalpur 5,Punjab,Ch. Saud Majeed,Pakistan Muslim League (Nawaz),77860,53.8,317589,46.8,12.3,4
