na,candidate_name,party,votes,rank
NA-14,Sardar Muhammad Yousaf Zaman,PML-N,115642,1
NA-14,Muhammad Saleem Imran,Independent,103388,2
NA-14,Muhammad Shuja Khan,PPP,13810,3
NA-14,Syed Tariq Hussain Shah Sherazi,JIP,8127,4
NA-14,Habib Ul Maalik Khan,TLP,5712,5
NA-14,Abdul Salam Mughal,Independent,3667,6
NA-14,Syed Aftab Hussain Kazmi,Independent,3078,7
NA-14,Rustam Khan,PNP,687,8
