na,candidate_name,party,votes,rank
NA-218,Syed Hussain Tariq,PPP,108598,1
NA-218,Muhammad Rizwan,GDA,7942,2
NA-218,Zubair Khadim,JIP,5139,3
NA-218,Muharram Khan,Independent,2936,4
NA-218,Muhammad Umar,TLP,2749,5
NA-218,Sajjad Ahmad,Independent,2077,6
NA-218,Mehak Rafiq,PMML,989,7
NA-218,Kamran,Independent,978,8
NA-218,Muhammad Bux,Independent,746,9
NA-218,Naseem Akhtar,MQM,742,10
NA-218,Muhammad Rizwan Sheikh,JUP-N,507,11
