na,candidate_name,party,votes,rank
NA-226,Malik Asad Sikandar,PPP,165044,1
NA-226,Syed Muneer Haider Shah,GDA,30876,2
NA-226,Peer Rahmen Shah Jeellani,Independent,7891,3
NA-226,Abdul Hakeem Chandio,Independent,5795,4
NA-226,Ubedullah Jamro,TLP,3983,5
NA-226,Roshan Ali Buriro,Independent,2681,6
NA-226,Malik Pahar Khan,Independent,2407,7
NA-226,Liaquat Ali,Independent,1765,8
NA-226,Syed Mussrat Ali,Independent,820,9
NA-226,Aisha,PMML,743,10
NA-226,Nawab Khan,Independent,334,11
