na,candidate_name,party,votes,rank
NA-1,Abdul Latif,Independent,61944,1
NA-1,Muhammad Talha Mehmood,JUI-F,43127,2
NA-1,Fazali Rabi Jan,PPP,23766,3
NA-1,Shahzada Iftikhar Uddin,PML-N,20100,4
NA-1,Maulana Abdul Akbar Chitrali,JIP,9298,5
NA-1,Khadija Bibi,ANP,2427,6
NA-1,Pir Mukhtar Nabi,Independent,618,7
NA-1,Syeda Maimona Shah,Independent,533,8
NA-1,Asad Ur Rehman,Independent,493,9
NA-1,Muhammad Javed Khan (Retired),Independent,199,10
