na,candidate_name,party,votes,rank
NA-82,Mukhtar Ahmed Malik,PML-N,108954,1
NA-82,Nadeem Afzal Gondal,PPP,87458,2
NA-82,Haroon Ehsan Paracha,Independent,60538,3
NA-82,Saqib Hussain Ansari,TLP,14914,4
NA-82,Zubair Ahmad Gondal,JIP,3994,5
NA-82,Chaudhry Sohail Akhtar,Independent,3161,6
NA-82,Sajjad Haider Gondal,Independent,2855,7
NA-82,Ayaz Asghar,Independent,2086,8
NA-82,Abdul Qayyum,JUI-F,336,9
NA-82,Akhtari Bibi,PMML,305,10
NA-82,Muhammad Farooq Baha ul Haq,Independent,233,11
