na,candidate_name,party,votes,rank
NA-142,Usman Ali,Independent,107498,1
NA-142,Chaudhry Muhammad Ashraf,PML-N,96126,2
NA-142,Ayesha Arshad Khan Lodhi,Independent,29649,3
NA-142,Rai Munsaf Shabeer Ahmad,TLP,29349,4
NA-142,Mehar Ghulam Farid Kathiya,PPP,28191,5
NA-142,Malik Faisal Ahmad Dhakku,Independent,3697,6
NA-142,Qaisar Sardar,PMML,3642,7
NA-142,Muhammad Shahid Abbas,JIP,2493,8
NA-142,Zahid Iqbal,Independent,1681,9
