na,candidate_name,party,votes,rank
NA-194,Bilawal Bhutto Zardari,PPP,136167,1
NA-194,Rashid Mahmood Soomro,JUI-F,35526,2
NA-194,Dr. Tariq Hussain Somro,Independent,5066,3
NA-194,Muhammad Ashique Dhamra,JIP,2039,4
NA-194,Aijaz Ahmad Leghari,Independent,1138,5
NA-194,Zamir Ahmad,MQM,1067,6
NA-194,Gull Hassan Mirjat,PAT,464,7
NA-194,Abdul Nabi,JUP-N,457,8
