na,candidate_name,party,votes,rank
NA-10,Gohar Ali Khan,Independent,110954,1
NA-10,Haji Abdur Rauf Khan,ANP,31056,2
NA-10,Bakht Jehan Khan,JIP,26531,3
NA-10,Haji Salar Khan,PML-N,19326,4
NA-10,Yousaf Ali Khan,PPP,5754,5
NA-10,Sher Akbar Khan,PTI-P,4999,6
NA-10,Usman Ghani Gujjar,AWP,4856,7
NA-10,Shah Bakht Rawan,Independent,295,8
