na,candidate_name,party,votes,rank
NA-3,Saleem Rehman,Independent,81490,1
NA-3,Wajid Ali Khan,PML-N,27941,2
NA-3,Doctor Sher Baz Khan,ANP,16767,3
NA-3,Dr. Malik Kaisar Khan,JUI-F,11615,4
NA-3,Akhtar Ali Khan,JIP,9455,5
NA-3,Miangul Shaharyar Amirzeb,PPP,9391,6
NA-3,Usman Ghani,PTI-P,4182,7
NA-3,Shaukat Ali,Independent,1658,8
