na,candidate_name,party,votes,rank
NA-21,Mujahid Ali,Independent,119068,1
NA-21,Azam Khan,JUI-F,52222,2
NA-21,Ahmad Ali Khan,ANP,31560,3
NA-21,Asad Ullah Khan,PPP,16720,4
NA-21,Dr. Atta Ur Rahman,JIP,9134,5
NA-21,Haji Muhammad Ghalib,PMML,1011,6
NA-21,Lubna Faheem,Independent,935,7
NA-21,Pir Humayun Syed,Independent,535,8
NA-21,Sartaj Khan,Independent,529,9
NA-21,Ameer Hijaz Khan,Independent,509,10
NA-21,Gul Muhammad,Independent,413,11
